title,name,vintage,url,isTimeseries,temporal,description,modified
2005-2009 American Community Survey 5-Year Estimates,acs5,2009,https://api.census.gov/data/2009/acs5,,"July 1, 2005 - Current","The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population.  Summary files include the following geographies: nation, all states (including DC and Puerto Rico), all metropolitan areas, all congressional districts (114th congress), all counties, all places, and all tracts and block groups.  Summary files contain the most detailed cross-tabulations, many of which are published down to block groups. The data are population and housing counts. There are over 64,000 variables in this dataset.",2017-05-23
2014 Annual Survey of Entrepreneurs: Company Statistics,ase/csa,2014,https://api.census.gov/data/2014/ase/csa,,2014/2014,2014 Annual Survey of Entrepreneurs CSA,2017-09-08
Annual Economic Surveys: Survey of Business Owners: Annual Survey of Entrepreneurs Company Summary,ase/csa,2015,https://api.census.gov/data/2015/ase/csa,,unidentified,Component Summary Data for Survey of Business Owners,2020-01-07 10:19:51.0
2016 Annual Survey of Entrepreneurs - CSA,ase/csa,2016,https://api.census.gov/data/2016/ase/csa,,unidentified,Component Summary Data for Survey of Business Owners,2020-01-07 10:19:58.0
2014 Annual Survey of Entrepreneurs: Characteristics of Businesses,ase/cscb,2014,https://api.census.gov/data/2014/ase/cscb,,unidentified,"Gender, Ethnicity, Race and Veteran Status  code",2018-04-04 13:17:23.0
Annual Economic Surveys: Survey of Business Owners: Annual Survey of Entrepreneurs Characteristics of Businesses,ase/cscb,2015,https://api.census.gov/data/2015/ase/cscb,,unidentified,"Gender, Ethnicity, Race and Veteran Status  code",2020-01-07 10:19:08.0
2016 Annual Survey of Entrepreneurs - CSCB,ase/cscb,2016,https://api.census.gov/data/2016/ase/cscb,,unidentified,"Gender, Ethnicity, Race and Veteran Status  code",2020-01-07 10:19:16.0
2014 Annual Survey of Entrepreneurs: Characteristics of Businesses Owners,ase/cscbo,2014,https://api.census.gov/data/2014/ase/cscbo,,2014/2014,2014 Annual Survey of Entrepreneurs CSCBO,2017-09-08
Annual Economic Surveys: Survey of Business Owners: Annual Survey of Entrepreneurs Characteristics of Business Owners,ase/cscbo,2015,https://api.census.gov/data/2015/ase/cscbo,,unidentified,"Gender, Ethnicity, Race, Veteran Status and Years in Business code",2020-01-07 10:19:25.0
2016 Annual Survey of Entrepreneurs - CSCBO,ase/cscbo,2016,https://api.census.gov/data/2016/ase/cscbo,,unidentified,"Gender, Ethnicity, Race, Veteran Status and Years in Business code",2020-01-07 10:19:42.0
